sr_no,year,country,region,artist,song,artist_gender,group_solo,place,points,home_away_country,home_away_region,is_final,semi_final_number,song_in_english,song_quality,normalized_points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,happiness,decade,is_winner,top_3,top_10
205,2001,Latvia,Former Socialist Bloc,Arnis Mednis,Too Much,,,18,16,Away,Away,1,,1,0.239520530789116,0.0119940029985007,,,,,,,,,,,,,5.58014084507,2000,False,False,False
206,2001,Croatia,Former Yugoslavia,Vanna,Strings of My Heart,,,10,42,Away,Away,1,,1,2.15211481666442,0.0314842578710645,0.781992280266183,177.88,0.0547163403937991,0.54413639158138,120.006,0.132872159328944,5.0,0.130693495604032,4.0,1.0,-7.637,0.345153753128662,5.58277777778,2000,False,False,True
207,2001,Portugal,Western Europe,MTM,S¢ sei ser feliz assim,,,17,18,Away,Away,1,,0,0.826560367055024,0.0134932533733133,,,,,,,,,,,,,,2000,False,False,False
208,2001,Ireland,Independent,Gary O'Shaughnessy,Without Your Love,,,21,6,Away,Away,1,,1,-0.355622903604497,0.00449775112443778,,,,,,,,,,,,,,2000,False,False,False
209,2001,Spain,Western Europe,David Civera,Dile que la quiero,,,6,76,Away,Away,1,,0,3.68634319680338,0.0569715142428786,0.935183837552001,290.80925,0.131588302204284,0.746248913757052,115.048,0.120062737863467,4.0,0.153462314281846,4.0,0.0,-8.96,0.783677703903126,,2000,False,False,True
210,2001,France,Western Europe,Natasha St-Pier,Je n'ai que mon Ñme,,,4,142,Away,Away,1,,1,6.30980461191066,0.106446776611694,0.570963081874444,171.09333,0.207614143820655,0.347906985694783,95.291,0.0268826819465474,0.0,0.160449894520223,3.0,1.0,-4.001,0.208874271394851,,2000,False,False,True
211,2001,Turkey,Independent,Sedat Yce,Sevgiliye Son,,,11,41,Away,Away,1,,1,2.37962031244249,0.0307346326836582,0.39684288904472,186.1776,0.241818949019591,0.224359500301612,72.973,0.0347400123512632,0.0,0.367644351977032,4.0,1.0,-8.442,0.114412492368887,,2000,False,False,False
212,2001,United Kingdom,Independent,Lindsay Dracass,No Dream Impossible,,,15,28,Away,Away,1,,1,0.722965096598907,0.0209895052473763,,,,,,,,,,,,,5.89068181818,2000,False,False,False
213,2001,Slovenia,Former Yugoslavia,Nu?a Derenda,Energy,,,7,70,Away,Away,1,,1,3.26796519859547,0.0524737631184408,,,,,,,,,,,,,,2000,False,False,True
214,2001,Poland,Former Socialist Bloc,PIASEK,2 Long,,,20,11,Away,Away,1,,1,0.812613184839794,0.00824587706146927,,,,,,,,,,,,,,2000,False,False,False
215,2001,Germany,Western Europe,Michelle,Wer Liebe lebt,,,8,66,Away,Away,1,,1,2.69192336271007,0.0494752623688156,0.755449877555158,246.93506,0.510276125844346,0.41024920434253,75.504,0.0347843276913174,8.0,0.346555036930793,4.0,1.0,-5.036,0.239875758300324,4.66866666667,2000,False,False,True
216,2001,Estonia,Former Socialist Bloc,"Tanel Padar, Dave Benton, 2XL",Everybody,,,1,198,Away,Away,1,,1,8.74104423368361,0.148425787106447,,,,,,,,,,,,,,2000,True,True,True
217,2001,Malta,Western Europe,Fabrizio Faniello,Another Summer Night,,,9,48,Away,Away,1,,1,2.04802762671148,0.0359820089955022,0.983046770407607,318.22667,0.00105701941637813,0.772053219920841,125.994,0.0476921350560035,9.0,0.304394803089144,4.0,0.0,-8.259,0.865701546495398,5.54033898305,2000,False,False,True
218,2001,Greece,Western Europe,Antique,Die for You,,,3,147,Away,Away,1,,1,7.46684230665182,0.110194902548726,0.962036662958571,177.21279,0.0354740423001577,0.552833891293757,124.011,0.0419040863363303,11.0,0.171193503238067,4.0,0.0,-4.193,0.753331605263863,5.35395744681,2000,False,True,True
219,2001,Denmark,Scandinavia,Rollo & King,Never Ever Let You Go,,,2,177,Home,Home,1,,1,7.37864459894105,0.132683658170915,0.851522024398602,181.38231,0.0177924716983262,0.705854100906339,108.006,0.0459376870412257,10.0,0.0727963297937631,4.0,1.0,-7.349,0.797510439533976,5.37018181818,2000,False,True,True
220,2000,Israel,Independent,PingPong,Sameyakh,,,22,7,Away,Away,1,,0,0.199163547109177,0.00502873563218391,,,,,,,,,,,,,,2000,False,False,False
221,2000,Netherlands,Western Europe,Linda Wagenmakers,No Goodbyes,,,13,40,Away,Away,1,,1,1.69080585964654,0.028735632183908,,,,,,,,,,,,,,2000,False,False,False
222,2000,United Kingdom,Independent,Nicki French,Don't Play That Song Again,,,16,28,Away,Away,1,,1,0.828478822843014,0.0201149425287356,,,,,,,,,,,,,5.36243243243,2000,False,False,False
223,2000,Estonia,Former Socialist Bloc,Ines,Once in a Lifetime,,,4,98,Away,Away,1,,1,3.51994626459498,0.0704022988505747,0.785483528181417,289.97034,0.00112835846521288,0.764460324759031,124.975,0.0443989685803705,1.0,0.0970676128652066,4.0,1.0,-8.862,0.755950987894077,5.57917355372,2000,False,False,True
224,2000,France,Western Europe,Sofia Mestari,On aura le ciel,,,23,5,Away,Away,1,,0,0.445947822534677,0.00359195402298851,0.521009712780595,214.63619,0.117303312504054,0.680909874865975,93.983,0.0332360523519443,1.0,0.085883333307818,4.0,0.0,-9.963,0.813143275060914,4.9228,2000,False,False,False
225,2000,Romania,Former Socialist Bloc,Taxi,The Moon,,,17,25,Away,Away,1,,1,1.46354143691522,0.0179597701149425,0.446442431112779,158.17333,0.51311807806287,0.504163641598905,91.459,0.0240586473602943,9.0,0.138975122110325,4.0,1.0,-8.463,0.308790773403917,,2000,False,False,False
226,2000,Malta,Western Europe,Claudette Pace,Desire,,,8,73,Away,Away,1,,1,2.87972444341488,0.0524425287356322,0.607338862279481,178.82231,0.149342639046386,0.558597843676772,96.785,0.0476705614480103,0.0,0.110139162783883,4.0,1.0,-6.531,0.295734172861845,5.65555023923,2000,False,False,True
227,2000,Norway,Scandinavia,Charmed,My Heart Goes Boom,,,11,57,Away,Home,1,,1,2.02786631228339,0.040948275862069,0.873958767819581,183.15855,0.0399269496438578,0.642223545872186,105.011,0.0289260427190741,11.0,0.0768131297630261,4.0,1.0,-5.39,0.820629333470832,,2000,False,False,False
228,2000,Russia,Former Socialist Bloc,Alsou,Solo,,,2,155,Away,Away,1,,1,7.19000051764771,0.111350574712644,,,,,,,,,,,,,,2000,False,True,True
229,2000,Belgium,Western Europe,Nathalie Sorce,Envie de vivre,,,24,2,Away,Away,1,,0,-0.0999120348152347,0.0014367816091954,,,,,,,,,,,,,,2000,False,False,False
230,2000,Cyprus,Independent,Voice,Nomiza,,,21,8,Away,Away,1,,0,0.872308641746568,0.00574712643678161,,,,,,,,,,,,,5.07134920635,2000,False,False,False
231,2000,Iceland,Scandinavia,August & Telma,Tell Me!,,,12,45,Away,Home,1,,1,1.41349212254196,0.0323275862068966,0.876685004592641,177.33333,0.00736029523088583,0.488347277557822,145.398,0.0534094035680291,9.0,0.103579737586282,4.0,1.0,-7.442,0.421031372206561,,2000,False,False,False
232,2000,Spain,Western Europe,Serafn Zubiri,Colgado de un sue_o,,,18,18,Away,Away,1,,0,0.946233728552312,0.0129310344827586,0.590296399964937,188.18567,0.477619840758073,0.56652527469788,114.672,0.027684490983149,4.0,0.184961580259977,4.0,0.0,-7.749,0.389806927365398,,2000,False,False,False
233,2000,Denmark,Scandinavia,Olsen Brothers,Fly on the Wings of Love,,,1,195,Away,Home,1,,1,7.72189865591286,0.140086206896552,0.808926965776583,184.34567,0.0284788158480851,0.743306000429064,104.022,0.0471639647327471,2.0,0.0573958302615393,4.0,1.0,-5.895,0.302477564919414,5.87720430108,2000,True,True,True
234,2000,Germany,Western Europe,Stefan Raab,Wadde hadde dudde da?,,,5,96,Away,Away,1,,0,4.21234417601535,0.0689655172413793,0.889672300414411,181.09497,0.0742285470981917,0.725839488241028,117.805,0.0479703073156906,0.0,0.275810147305071,4.0,1.0,-6.169,0.815656746534175,5.17405405405,2000,False,False,True
235,2000,Switzerland,Western Europe,Jane Bogaert,La vita cos'_?,,,20,14,Away,Away,1,,0,0.543644637686208,0.0100574712643678,,,,,,,,,,,,,,2000,False,False,False
236,2000,Croatia,Former Yugoslavia,Goran Karan,Kad zaspu an?eli,,,9,70,Away,Away,1,,0,3.63142006602959,0.0502873563218391,0.631910254335516,183.69333,0.198550847386113,0.59035834371139,76.048,0.0324417120650243,2.0,0.223727957080207,4.0,1.0,-7.551,0.418072041435152,4.77888888889,2000,False,False,True
237,2000,Sweden,Scandinavia,Roger Pontare,When Spirits Are Calling My Name,,,7,88,Home,Home,1,,1,3.32454763171903,0.0632183908045977,0.84226996827749,182.81333,0.0763103060151998,0.357900768878356,122.562,0.0660780080892542,7.0,0.245735658668018,4.0,0.0,-3.755,0.674176019353188,5.57846153846,2000,False,False,True
238,2000,Macedonia,Former Yugoslavia,XXL,100% te ljubam,,,15,29,Away,Away,1,,1,1.97445654615319,0.0208333333333333,,,,,,,,,,,,,5.0619047619,2000,False,False,False
239,2000,Finland,Independent,Nina str”m,A Little Bit,,,18,18,Away,Away,1,,1,0.226516625736021,0.0129310344827586,0.579731067449292,340.98617,0.0315196345491792,0.442849360699515,76.309,0.106749540494602,10.0,0.143837816075554,4.0,0.0,-7.222,0.466809590477086,,2000,False,False,False
240,2000,Latvia,Former Socialist Bloc,Brainstorm,My Star,,,3,136,Away,Away,1,,1,5.63881672585568,0.0977011494252874,0.850600415758932,185.87537,0.110878300228444,0.552156887911551,135.189,0.0340197341518599,5.0,0.145467414493746,4.0,1.0,-6.735,0.361306709206804,5.64615819209,2000,False,True,True
241,2000,Turkey,Independent,Pnar Ayhan & The SOS,Yorgunum Anla,,,10,59,Away,Away,1,,1,3.1084070632545,0.0423850574712644,0.700393991968003,232.37333,0.0297610465394385,0.622238307898068,79.023,0.0365728349670754,7.0,0.203594792357876,4.0,0.0,-6.974,0.204494791225482,,2000,False,False,True
242,2000,Ireland,Independent,Eamonn Toal,Millennium of Love,,,6,92,Away,Away,1,,1,3.66586364625297,0.0660919540229885,,,,,,,,,,,,,,2000,False,False,True
243,2000,Austria,Western Europe,The Rounder Girls,All To You,,,14,34,Away,Away,1,,1,1.68152741202177,0.0244252873563218,,,,,,,,,,,,,,2000,False,False,False
244,1999,Lithuania,Former Socialist Bloc,Aist?,Strazdas,,,20,13,Away,Away,1,,0,0.736468040353208,0.00974512743628186,,,,,,,,,,,,,,1990,False,False,False
245,1999,Belgium,Western Europe,Vanessa Chinitor,Like The Wind,,,13,38,Away,Away,1,,1,1.35119887729521,0.0284857571214393,,,,,,,,,,,,,5.53421686747,1990,False,False,False
246,1999,Spain,Western Europe,Lydia,No quiero escuchar,,,23,1,Away,Away,1,,0,0.186768691421619,0.000749625187406297,0.491714400800736,241.89333,0.305148280000195,0.652784458086226,87.998,0.0248225395029568,3.0,0.0835350066458523,4.0,0.0,-9.411,0.414486496949659,5.90857142857,1990,False,False,False
247,1999,Croatia,Former Yugoslavia,Doris Dragovi?,Marija Magdalena,,,4,118,Away,Away,1,,0,5.62621709966231,0.088455772113943,0.895149690984757,183.13333,0.0995070553917708,0.581318044965726,119.991,0.0418238748736453,9.0,0.196442471690129,4.0,1.0,-7.726,0.660723132207836,,1990,False,False,True
248,1999,United Kingdom,Independent,Precious,Say It Again,,,12,38,Away,Away,1,,1,1.12581554947456,0.0284857571214393,0.722443677752327,177.38558,0.0230034162860811,0.700398029419559,89.349,0.0611964100881828,10.0,0.267904052726792,4.0,0.0,-5.611,0.624316105764606,5.47981132075,1990,False,False,False
249,1999,Slovenia,Former Yugoslavia,Darja ?vajger,For A Thousand Years,,,11,50,Away,Away,1,,1,2.27818869867163,0.0374812593703148,,,,,,,,,,,,,,1990,False,False,False
250,1999,Turkey,Independent,Tu?ba _nal,D”n Artk,,,16,21,Away,Away,1,,0,1.39990976571169,0.0157421289355322,,,,,,,,,,,,,,1990,False,False,False
251,1999,Norway,Scandinavia,Stig Van Eijk,Living My Life Without You,,,14,35,Away,Away,1,,1,1.06101766290328,0.0262368815592204,0.773053894592789,180.46803,0.4457242081831,0.821119008409358,116.011,0.0388304809196725,11.0,0.0704508918394118,4.0,0.0,-5.569,0.933134716754647,,1990,False,False,False
252,1999,Denmark,Scandinavia,Trine Jepsen & Michael Teschl,This Time I Mean It,,,8,71,Away,Away,1,,1,2.39800364472774,0.0532233883058471,,,,,,,,,,,,,,1990,False,False,True
253,1999,France,Western Europe,Nayah,Je veux donner ma voix,,,19,14,Away,Away,1,,0,0.273781992517827,0.0104947526236882,0.554769706650179,185.03946,0.0202704000542919,0.593624563340037,85.0,0.0343562526544415,0.0,0.100364221764965,4.0,1.0,-7.256,0.119181990787985,,1990,False,False,False
254,1999,Netherlands,Western Europe,Marlayne,One Good Reason,,,8,71,Away,Away,1,,1,2.75062793117819,0.0532233883058471,0.820114512605392,180.80317,0.0917133462966359,0.567323232146885,95.056,0.0306728292603797,10.0,0.129978948025618,4.0,0.0,-9.304,0.406128973977092,5.78794258373,1990,False,False,True
255,1999,Poland,Former Socialist Bloc,Mietek Szcze?niak,Przytul mnie mocno,,,18,17,Away,Away,1,,0,1.03996567534684,0.012743628185907,,,,,,,,,,,,,,1990,False,False,False
256,1999,Iceland,Scandinavia,Selma,All Out of Luck,,,2,146,Away,Away,1,,1,6.21832390625239,0.109445277361319,0.875377175756733,207.0751,0.00992635677428162,0.55891131916701,131.847,0.038850662509416,9.0,0.328260908827543,4.0,1.0,-8.749,0.503189725316073,5.51734693878,1990,False,True,True
257,1999,Cyprus,Independent,Marlain,Tha 'ne erotas,,,22,2,Away,Away,1,,0,0.858225177142279,0.00149925037481259,,,,,,,,,,,,,,1990,False,False,False
258,1999,Sweden,Scandinavia,Charlotte Nilsson,Take Me to Your Heaven,,,1,163,Away,Away,1,,1,7.01030282555147,0.122188905547226,,,,,,,,,,,,,5.67192771084,1990,True,True,True
259,1999,Portugal,Western Europe,Rui Bandeira,Como tudo come_ou,,,21,12,Away,Away,1,,0,0.503995564368515,0.00899550224887556,,,,,,,,,,,,,,1990,False,False,False
260,1999,Ireland,Independent,The Mullans,When You Need Me,,,17,18,Away,Away,1,,1,0.229933816616681,0.0134932533733133,,,,,,,,,,,,,,1990,False,False,False
261,1999,Austria,Western Europe,Bobbie Singer,Reflection,,,10,65,Away,Away,1,,1,2.69569348926893,0.0487256371814093,,,,,,,,,,,,,5.50459016393,1990,False,False,True
262,1999,Israel,Independent,Eden,Yom Huledet (Happy Birthday),,,5,93,Home,Home,1,,1,4.58698246801102,0.0697151424287856,,,,,,,,,,,,,,1990,False,False,True
263,1999,Malta,Western Europe,Times Three,Believe 'n Peace,,,15,32,Away,Away,1,,1,1.39434899236027,0.0239880059970015,0.798075323870186,184.04,0.00639774184926716,0.688589985584613,129.037,0.0323402656899177,11.0,0.227336584292993,4.0,0.0,-6.187,0.391883451935173,,1990,False,False,False
264,1999,Germany,Western Europe,Srpriz,Reise nach Jerusalem -,,,3,140,Away,Away,1,,1,6.10254026260519,0.104947526236882,,,,,,,,,,,,,,1990,False,True,True
265,1999,Bosnia and Herzegovina,Former Yugoslavia,Dino & B_atrice,Putnici,,,7,86,Away,Away,1,,0,3.86424961531683,0.0644677661169415,0.838221309752559,182.78703,0.119071225509786,0.657272777329783,86.031,0.0769565242960754,11.0,0.123973110682724,4.0,0.0,-10.98,0.507723459122103,5.64577777778,1990,False,False,True
266,1999,Estonia,Former Socialist Bloc,Evelin Samuel & Camille,Diamond of Night,,,6,90,Away,Away,1,,1,4.20164988040195,0.0674662668665667,,,,,,,,,,,,,,1990,False,False,True
267,1998,Croatia,Former Yugoslavia,Danijela,Neka mi ne svane,,,5,131,Away,Away,1,,0,5.62930031135174,0.0903448275862069,0.413501746506071,177.64,0.912314376866027,0.516909367702814,121.708,0.0315255336607327,1.0,0.0931298318128329,4.0,1.0,-8.708,0.256257720450709,5.54739130435,1990,False,False,True
268,1998,Greece,Western Europe,Thalassa,Mia Krifi Evesthisia,,,20,12,Away,Away,1,,0,0.720469714099725,0.00827586206896552,,,,,,,,,,,,,,1990,False,False,False
269,1998,France,Western Europe,Marie Line,O† aller,,,24,3,Away,Away,1,,0,-0.187993361232628,0.00206896551724138,,,,,,,,,,,,,,1990,False,False,False
270,1998,Spain,Western Europe,Mikel Herzog,ëQu_ voy a hacer sin ti?,,,16,21,Away,Away,1,,0,0.806021001440509,0.0144827586206897,,,,,,,,,,,,,,1990,False,False,False
271,1998,Switzerland,Western Europe,Gunvor,Lass' ihn,,,25,0,Away,Away,1,,0,-0.169116908851844,0.0,,,,,,,,,,,,,,1990,False,False,False
272,1998,Slovakia,Former Socialist Bloc,Katarna Hasprov_,Modlitba,,,21,8,Away,Away,1,,0,0.253529208729469,0.00551724137931034,,,,,,,,,,,,,,1990,False,False,False
273,1998,Poland,Former Socialist Bloc,Sixteen,To takie proste,,,17,19,Away,Away,1,,0,1.0919042944745,0.0131034482758621,0.747421535098619,174.17333,0.0623132004274408,0.688034724588725,100.094,0.0239943585824584,5.0,0.266851107601379,4.0,0.0,-6.065,0.656010699993746,5.096,1990,False,False,False
274,1998,Israel,Independent,Dana International,Diva,,,1,172,Away,Away,1,,0,7.43620233969027,0.118620689655172,0.91737361564706,182.51855,0.125870939332034,0.541516519504991,134.032,0.0328510684443594,4.0,0.307422690264742,4.0,0.0,-8.033,0.579385790075734,5.67054054054,1990,True,True,True
275,1998,Germany,Western Europe,Guildo Horn,Guildo hat euch lieb!,,,7,86,Away,Away,1,,0,3.38805140215521,0.0593103448275862,0.941077732458205,227.46231,0.0107313354415773,0.674682797526002,129.039,0.0385851963539113,2.0,0.0854758338663751,4.0,1.0,-7.473,0.922859335832228,4.7906122449,1990,False,False,True
276,1998,Malta,Western Europe,Chiara,The One That I Love,,,3,165,Away,Away,1,,1,6.74359454392894,0.113793103448276,0.385984703778775,185.0917,0.452746270201739,0.533959676881706,101.903,0.0298405744645704,4.0,0.0692819849350832,4.0,1.0,-7.441,0.0611168297259533,5.58220183486,1990,False,True,True
277,1998,Hungary,Former Socialist Bloc,Charlie,A holnap m_r nem lesz szomor£,,,23,4,Away,Away,1,,0,0.151244825629041,0.00275862068965517,0.476142507947679,185.04,0.0181770294194338,0.399192972440657,100.567,0.0284838494993303,5.0,0.126270908555786,3.0,1.0,-7.494,0.448749341395108,5.4679245283,1990,False,False,False
278,1998,Slovenia,Former Yugoslavia,Vili Resnik,Naj bogovi sli?ijo,,,18,17,Away,Away,1,,0,1.00236149901602,0.0117241379310345,,,,,,,,,,,,,,1990,False,False,False
279,1998,Ireland,Independent,Dawn Martin,Is Always Over Now?,,,9,64,Away,Away,1,,1,2.53520490971331,0.0441379310344828,,,,,,,,,,,,,,1990,False,False,True
280,1998,Portugal,Western Europe,Alma Lusa,Se eu te pudesse abra_ar,,,12,36,Away,Away,1,,0,1.3719533335056,0.0248275862068966,,,,,,,,,,,,,,1990,False,False,False
281,1998,Romania,Former Socialist Bloc,M?lina Olinescu,Eu cred,,,22,6,Away,Away,1,,0,-0.0393310706781137,0.00413793103448276,,,,,,,,,,,,,,1990,False,False,False
282,1998,United Kingdom,Independent,Imaani,Where Are You?,,,2,166,Home,Home,1,,1,6.61583450198237,0.11448275862069,0.84220895228707,194.93986,0.00366386842254615,0.634753617793807,125.975,0.056141613075197,7.0,0.176519656783925,4.0,0.0,-6.89,0.577802553496717,5.43388571429,1990,False,True,True
283,1998,Cyprus,Independent,Michalis Hadjiyiannis,Genesis,,,11,37,Away,Away,1,,0,1.7936709205734,0.0255172413793103,,,,,,,,,,,,,,1990,False,False,False
284,1998,Netherlands,Western Europe,Edsilia,Hemel en aarde,,,4,150,Away,Away,1,,0,6.14119405835076,0.103448275862069,0.939594819718126,180.44,0.181972073369396,0.597706801690365,95.011,0.0512419729735487,6.0,0.360675971453253,4.0,0.0,-4.638,0.475322281459073,5.43538461538,1990,False,False,True
285,1998,Sweden,Scandinavia,Jill Johnson,KÊrleken Êr,,,10,53,Away,Away,1,,0,2.13417530618744,0.036551724137931,,,,,,,,,,,,,5.46214814815,1990,False,False,True
286,1998,Belgium,Western Europe,M_lanie Cohl,Dis oui,,,6,122,Away,Away,1,,0,4.58220893727731,0.0841379310344828,,,,,,,,,,,,,,1990,False,False,True
287,1998,Finland,Independent,Edea,Aava,,,15,22,Away,Away,1,,0,0.62494754077486,0.0151724137931034,0.536599089323516,181.53905,0.0483161606032901,0.51017934756815,105.093,0.0259284705350228,0.0,0.0878968441262487,4.0,1.0,-9.18,0.222819469153882,,1990,False,False,False
288,1998,Norway,Scandinavia,Lars Fredriksen,Alltid sommer,,,8,79,Away,Away,1,,0,3.48857169974314,0.0544827586206897,,,,,,,,,,,,,,1990,False,False,True
289,1998,Estonia,Former Socialist Bloc,Koit Toome,Mere lapsed,,,12,36,Away,Away,1,,0,1.60757827964411,0.0248275862068966,,,,,,,,,,,,,,1990,False,False,False
290,1998,Turkey,Independent,Tzmen,Unutamazsn,,,14,25,Away,Away,1,,0,1.5274573278183,0.0172413793103448,,,,,,,,,,,,,5.36444444444,1990,False,False,False
291,1998,Macedonia,Former Yugoslavia,Vlado Janevski,"Ne zori, zoro",,,19,16,Away,Away,1,,0,1.08925218188406,0.0110344827586207,,,,,,,,,,,,,,1990,False,False,False
292,2011,Austria,Western Europe,Nadine Beiler,The Secret Is Love,,,18,64,Away,Home,1,,1,1.34938295739187,0.0256615878107458,0.426524424742884,186.21293,0.131120777354093,0.544610664275675,122.659,0.0332350315764476,2.0,0.1025924718072,4.0,1.0,-8.659,0.0469563337490966,5.65038461538,2010,False,False,False
293,2011,Azerbaijan,Former Socialist Bloc,Ell & Nikki,Running Scared,,,1,221,Away,Away,1,,1,5.19706927752796,0.0886126704089816,0.745659542051355,180.63628,0.00761606489524646,0.461092177966933,85.954,0.0281112239245312,0.0,0.360655745304641,4.0,1.0,-4.342,0.246462797132993,4.99243243243,2010,True,True,True
294,2011,Bosnia and Herzegovina,Former Yugoslavia,Dino Merlin,Love In Rewind,,,6,125,Away,Away,1,,1,2.89731191479634,0.0501202886928629,0.730684593818967,175.93424,0.300410859290965,0.408066952675379,168.48,0.0579974554494351,6.0,0.0563801831384357,4.0,0.0,-6.793,0.497393815584489,5.60520547945,2010,False,False,True
295,2011,Denmark,Scandinavia,A Friend In London,New Tomorrow,,,5,134,Away,Away,1,,1,3.29787510037186,0.053728949478749,0.763007837166501,180.44458,0.2523856528521,0.487463690967139,147.288,0.0314096168624743,7.0,0.0862920271460128,4.0,1.0,-5.804,0.484062575432585,5.44760869565,2010,False,False,True
296,2011,Estonia,Former Socialist Bloc,Getter Jaani,Rockefeller Street,,,24,44,Away,Away,1,,1,0.9148616861303,0.0176423416198877,0.887229528620897,192.9927,0.22798561113851,0.801491342835274,130.163,0.0610735651803435,3.0,0.0900760839471907,4.0,0.0,-3.86,0.809916044518106,5.5620979021,2010,False,False,False
297,2011,Finland,Scandinavia,Paradise Oskar,Da Da Dam,,,21,57,Away,Away,1,,1,1.36862809384478,0.0228548516439455,0.489864199008169,186.04363,0.212550087451536,0.522970023697719,72.995,0.0290982999808185,2.0,0.0984847771143038,4.0,1.0,-9.076,0.251625624632487,5.41027027027,2010,False,False,False
298,2011,France,Western Europe,Amaury Vorobjov,Get You,,,15,82,Away,Home,1,,1,1.85117187130616,0.032878909382518,0.667963070386159,180.34893,0.0100816863868768,0.70611926643028,123.002,0.0495790284964712,2.0,0.63068347279148,4.0,1.0,-10.214,0.526087514951371,,2010,False,False,False
299,2011,Georgia,Former Socialist Bloc,Eldrine,One More Day,,,9,110,Away,Away,1,,1,2.34962372687628,0.0441058540497193,0.833997770155496,180.16608,0.0702863500777689,0.623485400747459,116.062,0.0601926146684326,8.0,0.0759700029224484,4.0,1.0,-8.23,0.636663247526042,5.23396396396,2010,False,False,True
300,2011,Germany,Western Europe,Lena,Taken By A Stranger,,,10,107,Home,Home,1,,1,2.58837109447844,0.0429029671210906,0.437417766340097,217.17007,0.163112166719308,0.681058803259531,160.157,0.0285115384600175,10.0,0.987509888013218,3.0,1.0,-11.331,0.622015799888621,5.37086614173,2010,False,False,True
301,2011,Greece,Western Europe,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,,,7,120,Away,Home,1,,1,2.40219766049967,0.0481154771451484,0.880264028364849,183.02803,0.0198255158209147,0.552094843557741,134.074,0.0490899967879054,10.0,0.0595346685297908,4.0,0.0,-4.861,0.53481693926081,,2010,False,False,True
302,2011,Hungary,Former Socialist Bloc,Kati Wolf,What About My Dreams?,,,22,53,Away,Away,1,,1,1.1219582989686,0.0212510024057739,0.932715966052736,249.97986,0.127262280139864,0.510918756170786,126.004,0.0919024988484877,4.0,0.0838459944174131,4.0,0.0,-4.193,0.445683925329538,5.25643564356,2010,False,False,False
303,2011,Iceland,Scandinavia,Sjonni's Friends,Coming Home,,,20,61,Away,Away,1,,1,1.32816066559871,0.0244587008821171,0.736805402758948,182.16127,0.0310181781986207,0.636703431040687,91.951,0.0334788228565276,11.0,0.158000981768972,4.0,0.0,-6.284,0.793900179955489,,2010,False,False,False
304,2011,Ireland,Independent,Jedward,Lipstick,,,8,119,Away,Away,1,,1,2.85778721970054,0.0477145148356055,0.859096396343118,174.93868,0.0166510429770663,0.618349881208333,138.049,0.0666229287905655,8.0,0.280766501991708,4.0,1.0,-5.483,0.714611869044601,5.44886597938,2010,False,False,True
305,2011,Italy,Western Europe,Raphael Gualazzi,Madness Of Love,,,2,189,Away,Home,1,,1,4.272874260803,0.0757818765036087,0.258091521911374,211.99955,0.907924757869152,0.385264984921494,88.347,0.0400539035487906,0.0,0.147685130606915,4.0,1.0,-15.805,0.239629721078066,5.34174603175,2010,False,True,True
306,2011,Lithuania,Former Socialist Bloc,Evelina Sa_enko,C'est Ma Vie,,,19,63,Away,Away,1,,1,1.26152318535308,0.0252606255012029,0.279968658186769,185.86077,0.178900949827968,0.317328350854657,81.882,0.031227338870393,9.0,0.199249831473954,4.0,1.0,-9.742,0.0561782058857952,,2010,False,False,False
307,2011,Moldova,Former Socialist Bloc,Zdob _i Zdub,So Lucky,,,12,97,Away,Away,1,,1,2.08970918110954,0.0388933440256616,0.895313258487157,229.74667,0.00211699984185942,0.737449923142412,148.008,0.0568265978534409,4.0,0.102544576397005,4.0,0.0,-4.338,0.716365987473397,,2010,False,False,False
308,2011,Romania,Former Socialist Bloc,Hotel FM,Change,,,17,77,Away,Away,1,,1,1.75946822899685,0.0308740978348035,0.786955933321933,184.34567,0.1849488356541,0.679273786102945,139.971,0.0372224418195124,2.0,0.0687489346257746,4.0,1.0,-4.549,0.524795721576406,5.45017857143,2010,False,False,False
309,2011,Russia,Former Socialist Bloc,Alexej Vorobjov,Get You,,,16,77,Away,Away,1,,1,1.51166958551142,0.0308740978348035,0.667963070386159,180.34893,0.0100816863868768,0.70611926643028,123.002,0.0495790284964712,2.0,0.63068347279148,4.0,1.0,-10.214,0.526087514951371,,2010,False,False,False
310,2011,Serbia,Former Yugoslavia,Nina,_aroban,,,14,85,Away,Away,1,,0,1.81335018972205,0.0340817963111468,,,,,,,,,,,,,5.38615384615,2010,False,False,False
311,2011,Slovenia,Former Yugoslavia,Maja Keuc,No One,,,13,96,Away,Away,1,,1,2.32910709806988,0.0384923817161187,0.809255571512758,181.98667,0.0274450827917788,0.416043534166364,88.213,0.0344306510960478,1.0,0.121730319970455,4.0,1.0,-3.279,0.309832384586753,5.58,2010,False,False,False
312,2011,Spain,Western Europe,Luca P_rez,Que Me Quiten Lo Bailao,,,23,50,Away,Home,1,,0,1.11716818571266,0.0200481154771451,,,,,,,,,,,,,,2010,False,False,False
